no,time,action_desc,action_data,change_amount,amount,additional_info
780	,2025-12-23 10:17:18,Купить,982536238674	,17.000000000000 RAVE,304.000000000000 RAVE,Доступно: 34.000000000000 RAVE
781	,2025-12-23 10:17:18,Купить,982536238674	,17.000000000000 RAVE,287.000000000000 RAVE,Доступно: 17.000000000000 RAVE
782	,2025-12-23 10:17:18,Продажа,982536238674	,-8.59200000 USDT,0.15233815 USDT,Доступно: 0.15233815 USDT
783	,2025-12-23 10:17:18,Продажа,982536238674	,-12.02880000 USDT,8.74433815 USDT,Доступно: 0.15233815 USDT
784	,2025-12-23 10:17:18,Продажа,982536238674	,-9.73760000 USDT,20.77313815 USDT,Доступно: 0.15233815 USDT
785	,2025-12-23 10:17:18,Продажа,982536238674	,-9.73760000 USDT,30.51073815 USDT,Доступно: 0.15233815 USDT
786	,2025-12-23 10:17:18,Продажа,982536238674	,-9.73760000 USDT,40.24833815 USDT,Доступно: 0.15233815 USDT
787	,2025-12-23 10:17:08,Торговые комиссии,982536143777	,-0.004360953055 GT,1.832916825004 GT,Доступно: 1.832916825004 GT
788	,2025-12-23 10:17:08,Продажа,982536143777	,-87.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
789	,2025-12-23 10:17:08,Купить,982536143777	,49.95714000 USDT,49.98593815 USDT,Доступно: 49.98593815 USDT
790	,2025-12-23 10:16:59,Торговые комиссии,982536037429	,-0.000399279069 GT,1.837277778059 GT,Доступно: 1.837277778059 GT
791	,2025-12-23 10:16:59,Торговые комиссии,982536037429	,-0.000648828488 GT,1.837677057129 GT,Доступно: 1.837677057129 GT
792	,2025-12-23 10:16:59,Торговые комиссии,982536037429	,-0.000648828488 GT,1.838325885617 GT,Доступно: 1.838325885617 GT
793	,2025-12-23 10:16:59,Торговые комиссии,982536037429	,-0.000598918604 GT,1.838974714106 GT,Доступно: 1.838974714106 GT
794	,2025-12-23 10:16:59,Торговые комиссии,982536037429	,-0.000698738372 GT,1.839573632711 GT,Доступно: 1.839573632711 GT
795	,2025-12-23 10:16:59,Торговые комиссии,982536037429	,-0.000648828488 GT,1.840272371083 GT,Доступно: 1.840272371083 GT
796	,2025-12-23 10:16:59,Торговые комиссии,982536037429	,-0.000698738372 GT,1.840921199571 GT,Доступно: 1.840921199571 GT
797	,2025-12-23 10:16:59,Купить,982536037429	,8.000000000000 RAVE,357.000000000000 RAVE,Доступно: 87.000000000000 RAVE
798	,2025-12-23 10:16:59,Купить,982536037429	,13.000000000000 RAVE,349.000000000000 RAVE,Доступно: 79.000000000000 RAVE
799	,2025-12-23 10:16:59,Купить,982536037429	,13.000000000000 RAVE,336.000000000000 RAVE,Доступно: 66.000000000000 RAVE
800	,2025-12-23 10:16:59,Купить,982536037429	,12.000000000000 RAVE,323.000000000000 RAVE,Доступно: 53.000000000000 RAVE
801	,2025-12-23 10:16:59,Купить,982536037429	,14.000000000000 RAVE,311.000000000000 RAVE,Доступно: 41.000000000000 RAVE
802	,2025-12-23 10:16:59,Купить,982536037429	,13.000000000000 RAVE,297.000000000000 RAVE,Доступно: 27.000000000000 RAVE
803	,2025-12-23 10:16:59,Купить,982536037429	,14.000000000000 RAVE,284.000000000000 RAVE,Доступно: 14.000000000000 RAVE
804	,2025-12-23 10:16:59,Продажа,982536037429	,-4.57840000 USDT,0.02879815 USDT,Доступно: 0.02879815 USDT
805	,2025-12-23 10:16:59,Продажа,982536037429	,-7.43990000 USDT,4.60719815 USDT,Доступно: 0.02879815 USDT
806	,2025-12-23 10:16:59,Продажа,982536037429	,-7.43990000 USDT,12.04709815 USDT,Доступно: 0.02879815 USDT
807	,2025-12-23 10:16:59,Продажа,982536037429	,-6.86760000 USDT,19.48699815 USDT,Доступно: 0.02879815 USDT
808	,2025-12-23 10:16:59,Продажа,982536037429	,-8.01220000 USDT,26.35459815 USDT,Доступно: 0.02879815 USDT
809	,2025-12-23 10:16:59,Продажа,982536037429	,-7.43990000 USDT,34.36679815 USDT,Доступно: 0.02879815 USDT
810	,2025-12-23 10:16:59,Продажа,982536037429	,-8.01220000 USDT,41.80669815 USDT,Доступно: 0.02879815 USDT
811	,2025-12-23 10:16:47,Торговые комиссии,982535886596	,-0.000400720853 GT,1.841619937943 GT,Доступно: 1.841619937943 GT
812	,2025-12-23 10:16:47,Торговые комиссии,982535886596	,-0.000901621920 GT,1.842020658797 GT,Доступно: 1.842020658797 GT
813	,2025-12-23 10:16:47,Торговые комиссии,982535886596	,-0.001001802133 GT,1.842922280717 GT,Доступно: 1.842922280717 GT
814	,2025-12-23 10:16:47,Торговые комиссии,982535886596	,-0.001001802133 GT,1.843924082851 GT,Доступно: 1.843924082851 GT
815	,2025-12-23 10:16:47,Торговые комиссии,982535886596	,-0.001001802133 GT,1.844925884985 GT,Доступно: 1.844925884985 GT
816	,2025-12-23 10:16:47,Продажа,982535886596	,-8.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
817	,2025-12-23 10:16:47,Продажа,982535886596	,-18.000000000000 RAVE,278.000000000000 RAVE,Доступно: 0.000000000000 RAVE
818	,2025-12-23 10:16:47,Продажа,982535886596	,-20.000000000000 RAVE,296.000000000000 RAVE,Доступно: 0.000000000000 RAVE
819	,2025-12-23 10:16:47,Продажа,982535886596	,-20.000000000000 RAVE,316.000000000000 RAVE,Доступно: 0.000000000000 RAVE
820	,2025-12-23 10:16:47,Продажа,982535886596	,-20.000000000000 RAVE,336.000000000000 RAVE,Доступно: 0.000000000000 RAVE
821	,2025-12-23 10:16:47,Купить,982535886596	,4.59048000 USDT,49.81889815 USDT,Доступно: 49.81889815 USDT
822	,2025-12-23 10:16:47,Купить,982535886596	,10.32858000 USDT,45.22841815 USDT,Доступно: 45.22841815 USDT
823	,2025-12-23 10:16:47,Купить,982535886596	,11.47620000 USDT,34.89983815 USDT,Доступно: 34.89983815 USDT
824	,2025-12-23 10:16:47,Купить,982535886596	,11.47620000 USDT,23.42363815 USDT,Доступно: 23.42363815 USDT
825	,2025-12-23 10:16:47,Купить,982535886596	,11.47620000 USDT,11.94743815 USDT,Доступно: 11.94743815 USDT
826	,2025-12-23 10:15:34,Торговые комиссии,982535547026	,-0.004301249999 GT,1.845927687119 GT,Доступно: 1.845927687119 GT
827	,2025-12-23 10:15:34,Купить,982535547026	,86.000000000000 RAVE,356.000000000000 RAVE,Доступно: 86.000000000000 RAVE
828	,2025-12-23 10:15:34,Продажа,982535547026	,-49.32100000 USDT,0.47123815 USDT,Доступно: 0.47123815 USDT
829	,2025-12-23 10:15:24,Торговые комиссии,982534801235	,-0.001996151162 GT,1.850228937119 GT,Доступно: 1.850228937119 GT
830	,2025-12-23 10:15:24,Торговые комиссии,982534801235	,-0.000748556686 GT,1.852225088281 GT,Доступно: 1.852225088281 GT
831	,2025-12-23 10:15:24,Торговые комиссии,982534801235	,-0.000798460465 GT,1.852973644967 GT,Доступно: 1.852973644967 GT
832	,2025-12-23 10:15:24,Торговые комиссии,982534801235	,-0.000798460465 GT,1.853772105433 GT,Доступно: 1.853772105433 GT
833	,2025-12-23 10:15:24,Продажа,982534801235	,-40.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
834	,2025-12-23 10:15:24,Продажа,982534801235	,-15.000000000000 RAVE,310.000000000000 RAVE,Доступно: 0.000000000000 RAVE
835	,2025-12-23 10:15:24,Продажа,982534801235	,-16.000000000000 RAVE,325.000000000000 RAVE,Доступно: 0.000000000000 RAVE
836	,2025-12-23 10:15:24,Продажа,982534801235	,-16.000000000000 RAVE,341.000000000000 RAVE,Доступно: 0.000000000000 RAVE
837	,2025-12-23 10:15:24,Купить,982534801235	,22.88920000 USDT,49.79223815 USDT,Доступно: 49.79223815 USDT
838	,2025-12-23 10:15:24,Купить,982534801235	,8.58345000 USDT,26.90303815 USDT,Доступно: 26.90303815 USDT
839	,2025-12-23 10:15:24,Купить,982534801235	,9.15568000 USDT,18.31958815 USDT,Доступно: 18.31958815 USDT
840	,2025-12-23 10:15:24,Купить,982534801235	,9.15568000 USDT,9.16390815 USDT,Доступно: 9.16390815 USDT
841	,2025-12-23 10:12:41,Торговые комиссии,982534221275	,-0.004037358971 GT,1.854570565898 GT,Доступно: 1.854570565898 GT
842	,2025-12-23 10:12:41,Купить,982534221275	,81.000000000000 RAVE,357.000000000000 RAVE,Доступно: 87.000000000000 RAVE
843	,2025-12-23 10:12:41,Продажа,982534221275	,-46.25019000 USDT,0.00822815 USDT,Доступно: 0.00822815 USDT
844	,2025-12-23 10:12:02,Торговые комиссии,982534221275	,-0.000298773837 GT,1.858607924870 GT,Доступно: 1.858607924870 GT
845	,2025-12-23 10:12:02,Купить,982534221275	,6.000000000000 RAVE,276.000000000000 RAVE,Доступно: 6.000000000000 RAVE
846	,2025-12-23 10:12:02,Продажа,982534221275	,-3.42594000 USDT,46.25841815 USDT,Доступно: 0.00822815 USDT
847	,2025-12-23 10:09:42,Торговые комиссии,982533597626	,-0.002158372841 GT,1.858906698707 GT,Доступно: 1.858906698707 GT
848	,2025-12-23 10:09:42,Торговые комиссии,982533597626	,-0.002158372841 GT,1.861065071549 GT,Доступно: 1.861065071549 GT
849	,2025-12-23 10:09:42,Продажа,982533597626	,-44.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
850	,2025-12-23 10:09:42,Продажа,982533597626	,-44.000000000000 RAVE,314.000000000000 RAVE,Доступно: 0.000000000000 RAVE
851	,2025-12-23 10:09:42,Купить,982533597626	,24.72536000 USDT,49.68435815 USDT,Доступно: 49.68435815 USDT
852	,2025-12-23 10:09:42,Купить,982533597626	,24.72536000 USDT,24.95899815 USDT,Доступно: 24.95899815 USDT
853	,2025-12-23 10:09:26,Торговые комиссии,982533518163	,-0.004279102325 GT,1.863223444391 GT,Доступно: 1.863223444391 GT
854	,2025-12-23 10:09:26,Купить,982533518163	,88.000000000000 RAVE,358.000000000000 RAVE,Доступно: 88.000000000000 RAVE
855	,2025-12-23 10:09:26,Продажа,982533518163	,-49.06704000 USDT,0.23363815 USDT,Доступно: 0.21339815 USDT
856	,2025-12-23 10:09:14,Торговые комиссии,982531646435	,-0.004278720465 GT,1.867502546716 GT,Доступно: 1.867502546716 GT
857	,2025-12-23 10:09:14,Продажа,982531646435	,-88.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
858	,2025-12-23 10:09:14,Купить,982531646435	,49.01512000 USDT,49.30067815 USDT,Доступно: 49.30067815 USDT
859	,2025-12-23 10:03:07,Торговые комиссии,982531249799	,-0.004271038603 GT,1.871781267182 GT,Доступно: 1.871781267182 GT
860	,2025-12-23 10:03:07,Купить,982531249799	,88.000000000000 RAVE,358.000000000000 RAVE,Доступно: 88.000000000000 RAVE
861	,2025-12-23 10:03:07,Продажа,982531249799	,-48.92712000 USDT,0.28555815 USDT,Доступно: 0.28555815 USDT
862	,2025-12-23 10:01:43,Торговые комиссии,982530940023	,-0.004267658583 GT,1.876052305785 GT,Доступно: 1.876052305785 GT
863	,2025-12-23 10:01:43,Продажа,982530940023	,-88.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
864	,2025-12-23 10:01:43,Купить,982530940023	,48.88840000 USDT,49.21267815 USDT,Доступно: 49.21267815 USDT
865	,2025-12-23 10:01:06,Торговые комиссии,982530691887	,-0.003336835984 GT,1.880319964369 GT,Доступно: 1.880319964369 GT
866	,2025-12-23 10:01:06,Торговые комиссии,982530691887	,-0.000773759068 GT,1.883656800353 GT,Доступно: 1.883656800353 GT
867	,2025-12-23 10:01:06,Торговые комиссии,982530691887	,-0.000145079825 GT,1.884430559422 GT,Доступно: 1.884430559422 GT
868	,2025-12-23 10:01:06,Купить,982530691887	,69.000000000000 RAVE,358.000000000000 RAVE,Доступно: 88.000000000000 RAVE
869	,2025-12-23 10:01:06,Купить,982530691887	,16.000000000000 RAVE,289.000000000000 RAVE,Доступно: 19.000000000000 RAVE
870	,2025-12-23 10:01:06,Купить,982530691887	,3.000000000000 RAVE,273.000000000000 RAVE,Доступно: 3.000000000000 RAVE
871	,2025-12-23 10:01:06,Продажа,982530691887	,-38.22531000 USDT,0.32427815 USDT,Доступно: 0.32427815 USDT
872	,2025-12-23 10:01:06,Продажа,982530691887	,-8.86384000 USDT,38.54958815 USDT,Доступно: 0.32427815 USDT
873	,2025-12-23 10:01:06,Продажа,982530691887	,-1.66197000 USDT,47.41342815 USDT,Доступно: 0.32427815 USDT
874	,2025-12-23 10:00:00,Торговые комиссии,982530344405	,-0.000482258720 GT,1.884575639248 GT,Доступно: 1.884575639248 GT
875	,2025-12-23 10:00:00,Торговые комиссии,982530344405	,-0.001253872674 GT,1.885057897969 GT,Доступно: 1.885057897969 GT
876	,2025-12-23 10:00:00,Торговые комиссии,982530344405	,-0.001253872674 GT,1.886311770643 GT,Доступно: 1.886311770643 GT
877	,2025-12-23 10:00:00,Торговые комиссии,982530344405	,-0.001253872674 GT,1.887565643317 GT,Доступно: 1.887565643317 GT
878	,2025-12-23 10:00:00,Продажа,982530344405	,-10.000000000000 RAVE,270.000000000000 RAVE,Доступно: 0.000000000000 RAVE
879	,2025-12-23 10:00:00,Продажа,982530344405	,-26.000000000000 RAVE,280.000000000000 RAVE,Доступно: 0.000000000000 RAVE
880	,2025-12-23 10:00:00,Продажа,982530344405	,-26.000000000000 RAVE,306.000000000000 RAVE,Доступно: 0.000000000000 RAVE
881	,2025-12-23 10:00:00,Продажа,982530344405	,-26.000000000000 RAVE,332.000000000000 RAVE,Доступно: 0.000000000000 RAVE
882	,2025-12-23 10:00:00,Купить,982530344405	,5.52990000 USDT,49.07539815 USDT,Доступно: 49.07539815 USDT
